实体名称,实体类型,制裁项目,依据法规,制裁原因,国家,来源,数据源,同步日期
Анатолий Анатольевич Серышев,个人,US-RUSHAR,制裁,别名: Anatoly Seryshev,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35218,us_ofac_sdn,2026-06-19
Aleksandr Yevgenyevich Udodov,个人,US-RUSHAR,制裁,别名: Alexander Udodov; Aleksandr Evgenevich Udodov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40789,us_ofac_sdn,2026-06-19
Тамара Ивановна Фролова,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35495,us_ofac_sdn,2026-06-19
Felix Ramon Bautista Rosario,个人,US-GLOMAG,制裁,,do,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24663,us_ofac_sdn,2026-06-19
全国 陈,个人,US-GLOMAG,制裁,,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29220,us_ofac_sdn,2026-06-19
Gabriel Amisi Kumba,个人,US-DRC,制裁,别名: Nkumba Amisi,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=20419,us_ofac_sdn,2026-06-19
Олег Михайлович Свириденко,个人,US-RUSHAR,制裁,别名: Oleg Mikhaylovich Sviridenko,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41184,us_ofac_sdn,2026-06-19
Dawood IBRAHIM,个人,US-NARCO,制裁,别名: Dawood SABRI; Dawood Ibrahim KASKAR; Abdul Hamid Abdul AZIZ,ye; ae; in; pk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=9758,us_ofac_sdn,2026-06-19
Vyacheslav Fetisov,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35497,us_ofac_sdn,2026-06-19
Vasiliy Aleksandrovich Orlov,个人,US-RUSHAR,制裁,别名: Vasilii Alexandrovich Orlov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40987,us_ofac_sdn,2026-06-19
Jorge Eduardo COSTILLA SANCHEZ,个人,US-NARCO,制裁,别名: Jorge COSTILLA SANCHEZ,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11531,us_ofac_sdn,2026-06-19
Ghazi Hamad,个人,US-TERR,制裁,别名: Ghazi Ahmad Hamad,ps; qa; az; br; sa,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49606,us_ofac_sdn,2026-06-19
Miguel TREVIÑO MORALES,个人,US-NARCO,制裁,别名: Miguel Angel TREVINO MORALES,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11528,us_ofac_sdn,2026-06-19
Дмитрий Алексеевич Лебедев,个人,US-UKRRUS-REL,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21166,us_ofac_sdn,2026-06-19
Jose Gregorio Vielma Mora,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26994,us_ofac_sdn,2026-06-19
Александр Георгиевич Варфоломеев,个人,US-RUSHAR,制裁,别名: Aleksandr Georgyevich Varfolomeyev,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36884,us_ofac_sdn,2026-06-19
Sergey Genrikhovich Karginov,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35434,us_ofac_sdn,2026-06-19
Sergey Sergeevich Kravtsov,个人,US-RUSHAR,制裁,别名: Sergei Sergeevich Kravtsov; Sergej Sergeevich Kravtsov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=43110,us_ofac_sdn,2026-06-19
Akhmed Makhmudovich Dudaev,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47777,us_ofac_sdn,2026-06-19
Герман Борисович Хан,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44292,us_ofac_sdn,2026-06-19
Kyong Thaek Jong,个人,US-NK,制裁,别名: Kyo'ng-t'aek Cho'ng,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23212,us_ofac_sdn,2026-06-19
Якуб Салманович Закриев,个人,US-RUSHAR,制裁,别名: Ибрагим Салманович Закриев; Ibragim Salmanovich Zakriev; Yakub Zakriyev,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46051,us_ofac_sdn,2026-06-19
Saad Rashed Mohammad AL-FAQIH,个人,US-TERR,制裁,别名: Saad AL-FAQIH; Sa'ad AL-FAQIH; Sa'd AL-FAQIH,gb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8808,us_ofac_sdn,2026-06-19
Алексей Петрович Майоров,个人,US-RUSHAR,制裁,别名: Aleksey Petrovich Mayorov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36826,us_ofac_sdn,2026-06-19
Магомедсалам Магомедалиевич Магомедов,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41017,us_ofac_sdn,2026-06-19
Yurii Nikolaevich SHAMALOV,个人,US-RUSHAR,制裁,别名: Yuri Nikolaevich Shamalov; Yury Shamalov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36936,us_ofac_sdn,2026-06-19
Gregorio SAUCEDA GAMBOA,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11967,us_ofac_sdn,2026-06-19
Михаил Евгеньевич Старшинов,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35514,us_ofac_sdn,2026-06-19
Gustavo GONZALEZ CASTRO,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11953,us_ofac_sdn,2026-06-19
Jong Un Kim,个人,US-NK,制裁,,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=20157,us_ofac_sdn,2026-06-19
Igor Vasilyevich Lyashenko,个人,US-BRUS,制裁,别名: Ihar Vasilevich Liashenka; Igor Lyashenko; Игорь Ляшенко,by,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=32713,us_ofac_sdn,2026-06-19
Ali Reza Tangsiri,个人,US-IRAN,制裁,别名: Ali Rida Tangsiri; Alireza Tangsiri,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26935,us_ofac_sdn,2026-06-19
Gedeon Kyungu Mutanga,个人,US-DRC,制裁,别名: Gideon Kyungu Mutanga; Gedeon Kyungu Wa Bafunkwa Kanonga Mutanga; Kyungu Mutanga Gedeon,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23646,us_ofac_sdn,2026-06-19
Максим Станиславович Орешкин,个人,US-RUSHAR,制裁,别名: Maksim Stanislavovich Oreshkin,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=38896,us_ofac_sdn,2026-06-19
Kalev Mutondo,个人,US-DRC,制裁,别名: Kalev Mutombo; Motono Kalev; Kalev Mutund,cd,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21143,us_ofac_sdn,2026-06-19
Владимир Викторович Солодов,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41034,us_ofac_sdn,2026-06-19
Vladimir Viktorovich Uyba,个人,US-RUSHAR,制裁,别名: Valentin Viktorovich Uiba; Valentin Viktorovich Uyba,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40253,us_ofac_sdn,2026-06-19
Krym Olievich Kazanokov,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36807,us_ofac_sdn,2026-06-19
Gennadiy Olegovich Panin,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35692,us_ofac_sdn,2026-06-19
Олег Владимирович Мельниченко,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41105,us_ofac_sdn,2026-06-19
حسین رحیمی,个人,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=39440,us_ofac_sdn,2026-06-19
Morteza REZAIE,个人,US-NON-PROLIF,制裁,别名: Morteza REZAI,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10479,us_ofac_sdn,2026-06-19
Oman Rochman,个人,US-TERR,制裁,别名: Aman Abdurrachman; Oman Abdulrohman; Aman Abdurahman,id,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21388,us_ofac_sdn,2026-06-19
Jamil MUKULU,个人,US-DRC,制裁,别名: Musezi TALENGELANIMIRO; Mzee TUTU; Nicolas LUUMU,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12915,us_ofac_sdn,2026-06-19
حميد بن عبد الله الأحمر,个人,US-TERR,制裁,别名: Hamid A. H. Al Ahmar; Hamid Al-Ahmar; Hamid Abdullah Hussain Ahmar,ye; tr,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47185,us_ofac_sdn,2026-06-19
Hani Muhammad Yusuf AL-SIBA'I,个人,US-TERR,制裁,别名: Hani al-Sayid Al-Sibai YUSUF,gb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=9480,us_ofac_sdn,2026-06-19
Jin Hyok Park,个人,US-NK,制裁,别名: Jin Hek Pak; Watson Henny; Hyon Wu Kim,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24918,us_ofac_sdn,2026-06-19
Alex Nain Saab Moran,个人,US-VEN,制裁,别名: Alex Saab; Alex Saab Morán; Alex Saab Moran,ve; co; ag,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26995,us_ofac_sdn,2026-06-19
Валентин Олегович Коновалов,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41045,us_ofac_sdn,2026-06-19
Natalya Yurievna Nikonorova,个人,US-UKRRUS-REL,制裁,,ua,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23584,us_ofac_sdn,2026-06-19
Luis Eduardo CIFUENTES GALINDO,个人,US-NARCO,制裁,,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8151,us_ofac_sdn,2026-06-19
Jesus Alfredo GUZMAN SALAZAR,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=13120,us_ofac_sdn,2026-06-19
Сардана Владимировна Авксентьева,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37296,us_ofac_sdn,2026-06-19
Vladimir Vladimirovich Sipyagin,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35436,us_ofac_sdn,2026-06-19
Anatoliy Vladimirovich Chepiga,个人,US-CAATSA,制裁,别名: Ruslan Boshirov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26171,us_ofac_sdn,2026-06-19
Казбек Валерьевич Коков,个人,US-RUSHAR,制裁,别名: Kazbek Valerevich Kokov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41016,us_ofac_sdn,2026-06-19
Hashem Safieddine,个人,US-TERR,制裁,别名: Hashem Safi a-Din; Hashim Safi Al-Din; Hashim Safieddine,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=22303,us_ofac_sdn,2026-06-19
Hassan Abdullah Hersi AL-TURKI,个人,US-TERR; US-SOMALIA,制裁,别名: Hassan AL-TURKI; Xasan Cabdulle XIRSI; Hassan TURKI,so,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8264,us_ofac_sdn,2026-06-19
Vladimir Sergeevich Kiriyenko,个人,US-RUSHAR,制裁,别名: Vladimir Kiriyenko,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34596,us_ofac_sdn,2026-06-19
P'il-Hun Kang,个人,US-NK,制裁,别名: Phil Hun Kang; Pil Hoon Kang,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21304,us_ofac_sdn,2026-06-19
Yong Bok Kim,个人,US-NK,制裁,,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52114,us_ofac_sdn,2026-06-19
Yong-Won Jo,个人,US-NK,制裁,别名: Yongwon Cho,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21303,us_ofac_sdn,2026-06-19
Abd al-Munim Ahmad SALIH,个人,US-IRAQ,制裁,别名: Abdel Moneim Ahmad SALEH,iq,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8401,us_ofac_sdn,2026-06-19
Abd-al-Tawab Mullah HUWAYSH,个人,US-IRAQ,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7861,us_ofac_sdn,2026-06-19
Humam abd-al-Khaliq ABD-AL-GHAFUR,个人,US-IRAQ,制裁,别名: Humam 'abd al-Khaliq 'ABD AL-RAHMAN; Humam Abdel Khaleq Abdel GHAFUR; Humam Abd al-Khaliq ABD AL-GHAFUR,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7885,us_ofac_sdn,2026-06-19
Hazim DELIC,个人,US-BALKANS,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7674,us_ofac_sdn,2026-06-19
Behrouz Kamalvandi,个人,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29386,us_ofac_sdn,2026-06-19
Eduard Ergartovich Rossel,个人,US-RUSHAR,制裁,别名: Eduard Rossel,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37822,us_ofac_sdn,2026-06-19
Mohammad Mokhber,个人,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=30879,us_ofac_sdn,2026-06-19
Jong Sik Kim,个人,US-NK,制裁,别名: Cho'ng-sik Kim,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23214,us_ofac_sdn,2026-06-19
Il Ho Jon,个人,US-NK,制裁,别名: Il Ho Chon,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=39496,us_ofac_sdn,2026-06-19
حسین نجات,个人,US-IRAN,制裁,别名: محمدحسین زیبایینژاد; Mohammad Hossein Zibaee Nejad,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=39438,us_ofac_sdn,2026-06-19
Alexander Yevgeniyevich Mishkin,个人,US-CAATSA,制裁,别名: Alexander Petrov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26170,us_ofac_sdn,2026-06-19
Sergey Dmitriyevich Leonov,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35452,us_ofac_sdn,2026-06-19
Abdolreza RAHMANI FAZLI,个人,US-IRAN,制裁,别名: Abdol-Reza Rahmani Fazli; Abdolreza Rahmani-Fazli; Abd al-Reza Rahmani Fazli,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28925,us_ofac_sdn,2026-06-19
Ali Husseini Khamenei,个人,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26945,us_ofac_sdn,2026-06-19
Yahya Jammeh,个人,US-GLOMAG,制裁,别名: Alhaji Dr. Abdul-Azziz Jemus Junkung Jammeh; Yahya AJJ Jammeh Babili Mansa; Yahya Abdul-Aziz Jemus Junkung Jammeh,gq,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23304,us_ofac_sdn,2026-06-19
Samuel FLORES BORREGO,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11919,us_ofac_sdn,2026-06-19
Joseph Kabange Kabila,个人,US-DRC,制裁,,cd,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57505,us_ofac_sdn,2026-06-19
Francois BOZIZE,个人,US-CAR,制裁,别名: Francois Yangouvonda BOZIZE; Bozize YANGOUVONDA,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16723,us_ofac_sdn,2026-06-19
Elena Alekseevna Khusyaynova,个人,US-CYB,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26233,us_ofac_sdn,2026-06-19
Salah Muhammed A. Tubaigy,个人,US-GLOMAG,制裁,别名: Salah al-Tubaiqi,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26078,us_ofac_sdn,2026-06-19
Александр Евгеньевич Ананченко,个人,US-UKRRUS-REL,制裁,别名: Aleksandr Evgenevich Ananchenko; Oleksandr Yevhenovych Ananchenko; Олександр Євгенович Ананченко,ua,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37784,us_ofac_sdn,2026-06-19
Mykola Yanovych AZAROV,个人,US-UKRRUS-REL,制裁,别名: Mykola Nikolai Yanovych AZAROV; Nikolai Yanovich PAKHLO,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16762,us_ofac_sdn,2026-06-19
Alexander Dmitrievich Zhukov,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37318,us_ofac_sdn,2026-06-19
Никола Груевски,个人,US-BALKANS,制裁,,hu; mk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36357,us_ofac_sdn,2026-06-19
Wee Beng Tan,个人,US-NK,制裁,,sg,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25686,us_ofac_sdn,2026-06-19
Mikhail Yuryevich Avdeyev,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35420,us_ofac_sdn,2026-06-19
ბიძინა გრიგორის ძე ივანიშვილი,个人,US-RUSHAR,制裁,,ge,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52393,us_ofac_sdn,2026-06-19
Nayif Shindakh Thamir GHALIB,个人,US-IRAQ,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7887,us_ofac_sdn,2026-06-19
Fadil Mahmud GHARIB,个人,US-IRAQ,制裁,别名: Gharib Muhammad Fazel AL-MASHAIKHI,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7889,us_ofac_sdn,2026-06-19
Dairo Antonio USUGA DAVID,个人,US-NARCO,制裁,,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11900,us_ofac_sdn,2026-06-19
Hussein Qaid AL-AWADI,个人,US-IRAQ,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7895,us_ofac_sdn,2026-06-19
Ramon Dario VIVAS VELASCO,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=22810,us_ofac_sdn,2026-06-19
Saud Al-Qahtani,个人,US-GLOMAG,制裁,别名: Saud Abdullah S Alqahtani,sa,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26093,us_ofac_sdn,2026-06-19
Nicolas MADURO MOROS,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=22790,us_ofac_sdn,2026-06-19
Сергей Викторович Лавров,个人,US-RUSHAR,制裁,别名: Sergey Lavrov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35233,us_ofac_sdn,2026-06-19
Gojko JANKOVIC,个人,US-BALKANS,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7697,us_ofac_sdn,2026-06-19
Damaso LOPEZ NUNEZ,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15500,us_ofac_sdn,2026-06-19
Francisco José AMELIACH ORTA,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=22803,us_ofac_sdn,2026-06-19
Abbas JAFARI DOLATABADI,个人,US-IRAN,制裁,别名: Abbas JAFARI DOWLATABADI; Abbas JAFARI DOLAT-ABADI; Abbas JAFARI-DOLATABADI,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12596,us_ofac_sdn,2026-06-19
Doku UMAROV,个人,US-TERR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12110,us_ofac_sdn,2026-06-19
Gorka PALACIOS ALDAY,个人,US-TERR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7214,us_ofac_sdn,2026-06-19
Nikolai Andreyevich Zhuravlev,个人,US-RUSHAR,制裁,别名: Nikolai Andreyevich Zhuravlyov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36894,us_ofac_sdn,2026-06-19
Anton Germanovich Siluanov,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35243,us_ofac_sdn,2026-06-19
Igor Olegovich KOSTYUKOV,个人,US-CYB,制裁,别名: Igor KOSTYUKOV,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21330,us_ofac_sdn,2026-06-19
Indira Maira Alfonzo Izaguirre,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29363,us_ofac_sdn,2026-06-19
Елена Андреевна Вторыгина,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37306,us_ofac_sdn,2026-06-19
Валерий Петрович Усатюк,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36878,us_ofac_sdn,2026-06-19
Mohsen Qomi,个人,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=27853,us_ofac_sdn,2026-06-19
محمد مقیسه,个人,US-IRAN,制裁,别名: Mohammad Moqiseh; Mohammad Nasser Moghisseh; محمد ناصر مقیسه,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23471,us_ofac_sdn,2026-06-19
Jose Bernabe GUTIERREZ PARRA,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29665,us_ofac_sdn,2026-06-19
Mohammad Mohammadi Golpayegani,个人,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26951,us_ofac_sdn,2026-06-19
Ali FAZLI,个人,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15552,us_ofac_sdn,2026-06-19
Арсен Баширович Каноков,个人,US-RUSHAR,制裁,别名: Arsen Kanokov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37813,us_ofac_sdn,2026-06-19
Ebrahim Raisi,个人,US-IRAN,制裁,别名: Sayyid Ibrahim Ra'eesi; Sayyid Ebrahim Rais-o-Sadat; Seyyid Ebrahim Raisol-Sadati,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=27844,us_ofac_sdn,2026-06-19
Husayn AL-SHAMI,个人,US-TERR,制裁,别名: Husayn AL-SHAMY; Husayn SHAMY; Husayn SHAIMI,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=9966,us_ofac_sdn,2026-06-19
Ahmad Vahid DASTJERDI,个人,US-NON-PROLIF,制裁,别名: Ahmed Dastjerdi VAHID,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10582,us_ofac_sdn,2026-06-19
Faisal Nadeem,个人,US-TERR,制裁,别名: Faisal Nadim,pk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24305,us_ofac_sdn,2026-06-19
Vahid Haghanian,个人,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=27846,us_ofac_sdn,2026-06-19
Abolghassem Salavati,个人,US-IRAN,制裁,别名: Abughasem Salevati; Abloqasem Salavati; Abdolghassem Salavati,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23470,us_ofac_sdn,2026-06-19
Rami MAKHLUF,个人,US-SYR-REL,制裁,别名: Rami MAKHLOUF; Rami Mohammad MAKHLOUF; Rami Bin Mohammed MAKHLOUF,sy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10725,us_ofac_sdn,2026-06-19
Gholamhossein Mohammadnia,个人,US-HOSTAGE,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=53795,us_ofac_sdn,2026-06-19
Ivan Ivanovich Kvitka,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35641,us_ofac_sdn,2026-06-19
Imad Mohammad Deeb KHAMIS,个人,US-SYR-REL,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15226,us_ofac_sdn,2026-06-19
Salim Benghalem,个人,US-TERR,制裁,,sy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=17294,us_ofac_sdn,2026-06-19
Natalya Vasilyevna Kostenko,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35653,us_ofac_sdn,2026-06-19
Reine Adelaide Sophie Alapini Gansou,个人,US-ICC,制裁,,nl,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54213,us_ofac_sdn,2026-06-19
Заур Далхатович Геккиев,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35591,us_ofac_sdn,2026-06-19
Георгий Александрович Карлов,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35636,us_ofac_sdn,2026-06-19
Boris Mikhaylovich Gladkikh,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35597,us_ofac_sdn,2026-06-19
Antonio IOVINE,个人,US-TCO,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15232,us_ofac_sdn,2026-06-19
Alexey Fodorovich Lavrinenko,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35661,us_ofac_sdn,2026-06-19
